,name,rating,date,one,two,three,four,five,tag,tag_name,region,region_name,era,is_made_in_china,log10_proportion
3331,真假公主 Anastasia(1956),8.0,1956-12-13,25.4,49.2,23.6,1.5,0.3,tag1,剧情,region1, 美国,Earlier,0.0,1.404833716619938
3332,兰闺艳血 In a Lonely Place(1950),8.0,1950-05-17,23.4,54.0,20.4,1.9,0.4,tag1,剧情,region1, 美国,Earlier,0.0,1.3692158574101427
3333,无人生还 And Then There Were None(1945),7.9,1945-10-31,24.1,49.7,23.9,2.0,0.3,tag1,剧情,region1, 美国,Earlier,0.0,1.3820170425748683
3334,远大前程 Great Expectations(1946),7.8,1946-12-26,19.0,52.7,26.6,1.5,0.2,tag1,剧情,region1, 英国,Earlier,0.0,1.2787536009528289
3335,夏日插曲 Sommarlek(1951),7.7,1951-10-01,17.4,54.3,26.1,1.7,0.5,tag1,剧情,region1, 瑞典,Earlier,0.0,1.2405492482825997
3336,卖艺春秋 Luci del varietà(1950),7.3,1950-12-06,13.0,43.0,41.2,2.2,0.6,tag1,剧情,region1, 意大利,Earlier,0.0,1.1139433523068367
3337,一个美国人在巴黎 An American in Paris(1951),7.1,1951-08-26,12.9,37.3,41.1,7.5,1.2,tag1,剧情,region1, 美国,Earlier,0.0,1.110589710299249
3338,人间的条件(第三、四部) 人間の條件(1959),8.8,1959-11-20,51.5,38.0,8.8,0.7,1.0,tag1,剧情,region1, 日本,Earlier,0.0,1.711807229041191
3339,笑面人 The Man Who Laughs(1928),8.6,1928-04-27,43.8,44.8,10.1,0.8,0.5,tag1,剧情,region1, 美国,Earlier,0.0,1.6414741105040995
3340,彼岸花(1958),8.3,1958-09-07,31.9,53.3,12.8,0.9,1.1,tag1,剧情,region1, 日本,Earlier,0.0,1.503790683057181
3341,祇园歌女 祇園囃子(1953),8.3,1953-08-12,29.7,55.7,13.9,0.5,0.2,tag1,剧情,region1, 日本,Earlier,0.0,1.4727564493172123
3342,欢愉 Le plaisir(1952),8.3,1952-02-29,32.6,49.7,16.2,1.1,0.4,tag1,剧情,region1, 法国,Earlier,0.0,1.513217600067939
3343,盘丝洞(1927),7.9,1927-02-02,24.5,50.8,21.8,2.0,0.9,tag1,剧情,region1, 中国大陆,Earlier,1.0,1.3891660843645324
3344,原野奇侠 Shane(1953),7.6,1953-04-23,18.8,47.6,30.5,2.3,0.7,tag1,剧情,region1, 美国,Earlier,0.0,1.2741578492636798
3345,乌龟和兔子 The Tortoise and the Hare(1935),7.4,1935-01-05,15.0,44.8,37.2,2.5,0.5,tag1,喜剧,region1, 美国,Earlier,0.0,1.1760912590556813
3346,清宫秘史 清宮秘史(1948),7.3,1948-11-11,15.2,41.4,38.2,3.2,1.9,tag1,剧情,region1, 中国香港,Earlier,1.0,1.1818435879447726
3347,毕加索的秘密 Le mystère Picasso(1956),8.8,1956-05-05,53.7,35.6,9.8,0.7,0.2,tag1,纪录片,region1, 法国,Earlier,0.0,1.7299742856995557
3348,大地 The Good Earth(1937),8.8,1937-08-06,49.3,41.5,8.2,0.6,0.3,tag1,剧情,region1, 美国,Earlier,0.0,1.69284691927723
3349,穿制服的女孩 Mädchen in Uniform(1931),8.4,1931-11-27,37.1,45.6,15.6,1.3,0.3,tag1,剧情,region1, 德国,Earlier,0.0,1.5693739096150459
3350,灰烬与钻石 Popiół i diament(1958),8.3,1958-10-03,31.8,51.5,15.3,1.0,0.4,tag1,剧情,region1, 波兰,Earlier,0.0,1.5024271199844328
3351,红河 Red River(1948),8.2,1948-08-26,29.1,52.9,16.6,1.0,0.4,tag1,动作,region1, 美国,Earlier,0.0,1.4638929889859074
3352,赤胆屠龙 Rio Bravo(1959),8.1,1959-03-18,29.2,49.7,19.0,1.7,0.3,tag1,剧情,region1, 美国,Earlier,0.0,1.4653828514484182
3353,麦克尔 Mikaël(1924),8.1,1924-09-26,28.1,50.2,19.7,1.8,0.2,tag1,剧情,region1, 德国,Earlier,0.0,1.4487063199050798
3354,13号囚犯 Convict 13(1920),8.0,1920-10-27,25.2,51.4,22.5,0.7,0.2,tag1,喜剧,region1, 美国,Earlier,0.0,1.4014005407815442
3355,呼啸山庄 Wuthering Heights(1939),7.8,1939-04-07,21.7,49.3,26.0,2.4,0.6,tag1,剧情,region1, 美国,Earlier,0.0,1.3364597338485296
3356,罗拉秘史 Laura(1944),7.7,1944-10-11,17.1,54.5,26.2,1.8,0.3,tag1,剧情,region1, 美国,Earlier,0.0,1.2329961103921538
3357,淑女伊芙 The Lady Eve(1941),7.6,1941-02-25,17.3,47.7,31.5,2.6,0.9,tag1,喜剧,region1, 美国,Earlier,0.0,1.2380461031287955
3358,金粉世界 Gigi(1958),6.7,1958-05-15,9.7,30.5,47.5,9.9,2.3,tag1,喜剧,region1, 美国,Earlier,0.0,0.9867717342662449
3359,飞驰中的萨利·加德纳 Sallie Gardner at a Gallop(1878),9.2,1878-06-15,68.7,23.4,6.9,0.8,0.3,tag1,纪录片,region1, 美国,Earlier,0.0,1.8369567370595505
3360,人间的条件(第一、二部) 人間の條件(1959),8.8,1959-01-15,52.3,36.7,9.3,0.9,0.7,tag1,剧情,region1, 日本,Earlier,0.0,1.7185016888672742
3361,奥菲斯 Orphée(1950),8.3,1950-09-29,36.7,47.0,14.1,1.4,0.8,tag1,剧情,region1, 法国,Earlier,0.0,1.5646660642520893
3362,四万万人民 The 400 Million(1939),8.3,1939-03-07,33.5,51.0,14.3,0.8,0.3,tag1,纪录片,region1, 美国 ,Earlier,0.0,1.5250448070368452
3363,伯爵夫人的耳环 Madame de...(1953),8.1,1953-09-16,27.4,52.0,18.7,1.5,0.4,tag1,剧情,region1, 法国 ,Earlier,0.0,1.437750562820388
3364,不可思议的收缩人 The Incredible Shrinking Man(1957),8.1,1957-02-22,27.1,53.2,17.5,1.3,0.8,tag1,科幻,region1, 美国,Earlier,0.0,1.4329692908744058
3365,坏种 The Bad Seed(1956),8.0,1956-09-12,25.4,51.2,21.4,1.4,0.6,tag1,剧情,region1, 美国,Earlier,0.0,1.404833716619938
3366,祇园姊妹 祇園の姉妹(1936),8.0,1936-10-15,20.3,60.1,18.3,0.9,0.3,tag1,剧情,region1, 日本,Earlier,0.0,1.307496037913213
3367,武训传 武訓傳(1951),7.8,1951-02-21,28.9,41.6,23.2,3.5,2.7,tag1,剧情,region1, 中国大陆,Earlier,1.0,1.4608978427565478
3368,决斗尤玛镇 3:10 to Yuma(1957),7.8,1957-08-07,21.2,52.7,23.8,1.4,0.9,tag1,剧情,region1, 美国,Earlier,0.0,1.3263358609287514
3369,红与黑 Le Rouge et le Noir(1954),7.7,1954-10-29,21.2,47.9,28.5,2.1,0.4,tag1,剧情,region1, 意大利 ,Earlier,0.0,1.3263358609287514
3370,银色圣诞 White Christmas(1954),7.7,1954-10-14,20.8,44.5,32.3,1.6,0.8,tag1,喜剧,region1, 美国,Earlier,0.0,1.3180633349627615
3371,静静的顿河 Тихий Дон(1957),8.6,1957-10-26,44.1,43.0,11.6,0.9,0.4,tag1,剧情,region1, 苏联,Earlier,0.0,1.6444385894678386
3372,幽灵马车 Körkarlen(1921),8.5,1921-01-01,39.1,47.0,12.2,1.1,0.6,tag1,剧情,region1, 瑞典,Earlier,0.0,1.5921767573958667
3373,二十四只眼睛 二十四の瞳(1954),8.4,1954-09-14,41.8,44.3,10.3,0.9,2.6,tag1,剧情,region1, 日本,Earlier,0.0,1.6211762817750353
3374,冰海沉船 A Night to Remember(1958),8.3,1958-07-01,31.7,54.0,13.3,0.8,0.3,tag1,剧情,region1, 英国,Earlier,0.0,1.5010592622177514
3375,父亲在世时 父ありき(1942),8.3,1942-04-01,34.3,49.3,13.6,0.8,1.9,tag1,剧情,region1, 日本,Earlier,0.0,1.5352941200427705
3376,歼匪喋血战 White Heat(1949),8.3,1949-09-02,32.5,52.3,13.6,1.0,0.6,tag1,剧情,region1, 美国,Earlier,0.0,1.5118833609788744
3377,赤线地带 赤線地帯(1956),8.2,1956-03-18,25.6,57.7,15.7,0.9,0.2,tag1,剧情,region1, 日本,Earlier,0.0,1.4082399653118496
3378,大地在波动 La terra trema(1948),8.1,1952-01-15,27.8,52.4,17.8,1.0,0.9,tag1,剧情,region1, 意大利,Earlier,0.0,1.4440447959180762
3379,乌鸦 Le corbeau(1943),8.0,1943-09-28,24.0,54.8,19.4,1.4,0.4,tag1,剧情,region1, 法国,Earlier,0.0,1.380211241711606
3380,迷雾重重 After the Thin Man(1936),8.0,1936-12-25,24.5,51.4,22.9,1.2,0.0,tag1,喜剧,region1, 美国,Earlier,0.0,1.3891660843645324
3381,欲海情魔 Mildred Pierce(1945),7.7,1945-10-20,19.1,51.0,27.4,2.0,0.6,tag1,剧情,region1, 美国,Earlier,0.0,1.2810333672477277
3382,忏情记 I Confess(1953),7.7,1953-03-22,17.8,53.2,26.5,2.0,0.5,tag1,剧情,region1, 美国,Earlier,0.0,1.250420002308894
3383,枪疯 Gun Crazy(1950),7.7,1950-08-24,19.1,51.6,27.0,1.9,0.4,tag1,剧情,region1, 美国,Earlier,0.0,1.2810333672477277
3384,节日 Jour de fête(1949),7.6,1949-05-04,17.3,50.6,29.5,2.1,0.5,tag1,喜剧,region1, 法国,Earlier,0.0,1.2380461031287955
3385,伸冤记 The Wrong Man(1956),7.5,1956-12-23,14.9,49.0,33.1,2.5,0.5,tag1,剧情,region1, 美国,Earlier,0.0,1.173186268412274
3386,八千里路云和月 八千里路雲和月(1947),7.4,1947-02-02,15.6,43.9,37.1,3.2,0.3,tag1,剧情,region1, 中国大陆,Earlier,1.0,1.1931245983544616
3387,猫儿上天堂 Heavenly Puss(1949),9.5,1949-07-09,78.4,17.5,3.5,0.2,0.4,tag1,喜剧,region1, 美国,Earlier,0.0,1.8943160626844384
3388,奥林匹亚1：民族的节日 Olympia 1. Teil - Fest der Völker(1938),8.9,1938-04-20,56.0,35.6,7.3,0.5,0.7,tag1,纪录片,region1, 德国,Earlier,0.0,1.7481880270062005
3389,无法松的一生 無法松の一生(1958),8.4,1958-04-22,33.9,51.9,12.9,0.9,0.4,tag1,剧情,region1, 日本,Earlier,0.0,1.530199698203082
3390,早春(1956),8.1,1956-01-29,27.3,55.2,15.3,0.6,1.6,tag1,剧情,region1, 日本,Earlier,0.0,1.436162647040756
3391,血红街道 Scarlet Street(1945),8.1,1945-12-18,24.7,57.0,16.1,1.6,0.6,tag1,剧情,region1, 美国,Earlier,0.0,1.3926969532596658
3392,怒海孤舟 Lifeboat(1944),7.8,1944-01-12,18.5,55.2,24.2,1.9,0.2,tag1,剧情,region1, 美国,Earlier,0.0,1.2671717284030137
3393,天外魔花 Invasion of the Body Snatchers(1956),7.8,1956-02-05,17.8,57.8,22.4,1.5,0.5,tag1,科幻,region1, 美国,Earlier,0.0,1.250420002308894
3394,黑水仙 Black Narcissus(1947),7.7,1947-05-26,17.7,52.7,27.3,1.7,0.5,tag1,剧情,region1, 英国,Earlier,0.0,1.2479732663618066
3395,科学怪人的新娘 Bride of Frankenstein(1935),7.7,1935-04-20,20.8,49.3,26.7,2.6,0.6,tag1,科幻,region1, 美国,Earlier,0.0,1.3180633349627615
3396,非洲女王号 The African Queen(1951),7.6,1951-12-23,18.6,48.9,29.3,2.5,0.7,tag1,剧情,region1, 英国 ,Earlier,0.0,1.2695129442179163
3397,禁忌星球 Forbidden Planet(1956),7.6,1956-03-15,20.1,46.5,28.7,3.9,0.9,tag1,动作,region1, 美国 ,Earlier,0.0,1.3031960574204888
3398,瘦子 The Thin Man(1934),7.6,1934-05-25,15.8,51.7,30.7,1.2,0.6,tag1,喜剧,region1, 美国,Earlier,0.0,1.1986570869544226
3399,战将巴特勒 Battling Butler(1926),7.4,1926-09-19,16.9,38.9,40.3,3.5,0.4,tag1,剧情,region1, 美国,Earlier,0.0,1.2278867046136734
3400,水浇园丁 Arroseur et arrosé(1896),9.0,1896-01-25,60.6,30.7,8.1,0.4,0.2,tag1,短片,region1, 法国,Earlier,0.0,1.7824726241662863
3401,请安静！ Quiet Please!(1945),8.8,1945-12-22,53.8,34.8,10.6,0.5,0.3,tag1,喜剧,region1, 美国,Earlier,0.0,1.730782275666389
3402,天文学家之梦 La lune à un mètre(1898),8.6,1898-05-13,45.1,43.2,10.9,0.6,0.2,tag1,喜剧,region1, 法国,Earlier,0.0,1.6541765418779606
3403,罢工 Стачка(1925),8.3,1925-04-28,31.8,51.6,14.6,1.5,0.4,tag1,剧情,region1, 苏联,Earlier,0.0,1.5024271199844328
3404,爱丽丝梦游仙境 Alice in Wonderland(1933),8.2,1933-12-22,31.5,49.0,18.6,0.8,0.2,tag1,剧情,region1, 美国,Earlier,0.0,1.4983105537896004
3405,瑞典女王 Queen Christina(1933),8.2,1933-12-26,31.6,50.1,17.1,1.0,0.2,tag1,剧情,region1, 美国,Earlier,0.0,1.4996870826184039
3406,疤面人 Scarface(1932),8.2,1932-04-09,28.0,54.6,15.7,1.3,0.4,tag1,剧情,region1, 美国,Earlier,0.0,1.4471580313422192
3407,不夜城 The Naked City(1948),8.0,1948-03-04,24.4,53.5,20.2,1.3,0.6,tag1,剧情,region1, 美国,Earlier,0.0,1.3873898263387294
3408,翼 Wings(1927),7.9,1927-05-19,24.3,51.0,22.6,1.6,0.5,tag1,剧情,region1, 美国,Earlier,0.0,1.3856062735983121
3409,堕落的偶像 The Fallen Idol(1948),7.8,1948-08-31,18.8,56.8,22.6,1.2,0.6,tag1,剧情,region1, 英国,Earlier,0.0,1.2741578492636798
3410,雾码头 Le quai des brumes(1938),7.8,1938-05-17,21.8,50.5,25.7,1.4,0.6,tag1,剧情,region1, 法国,Earlier,0.0,1.3384564936046048
3411,警察 Police(1916),7.5,1916-05-27,18.6,39.9,39.1,2.2,0.3,tag1,喜剧,region1, 美国,Earlier,0.0,1.2695129442179163
3412,小孤儿 The Little Orphan(1948),9.2,1949-04-30,65.6,27.1,6.9,0.3,0.2,tag1,喜剧,region1, 美国,Earlier,0.0,1.8169038393756602
3413,阿凡达：水之道 Avatar: The Way of Water(2022),8.0,2022-12-14,30.5,45.0,21.2,2.8,0.6,tag2,科幻,region1, 美国,2020s,0.0,1.4842998393467859
3414,阿凡达：水之道 Avatar: The Way of Water(2022),8.0,2022-12-14,30.5,45.0,21.2,2.8,0.6,tag2,科幻,region1, 美国,2020s,0.0,1.4842998393467859
3415,利刃出鞘2 Glass Onion: A Knives Out Mystery(2022),6.8,2022-09-10,8.4,33.8,46.9,9.2,1.6,tag2,喜剧,region1, 美国,2020s,0.0,0.9242792860618817
3416,万里归途(2022),7.4,2022-09-30,16.7,45.1,31.5,4.6,2.1,tag2,战争,region1, 中国大陆,2020s,1.0,1.2227164711475833
3417,伊尼舍林的报丧女妖 The Banshees of Inisherin(2022),7.8,2022-09-05,22.7,50.6,23.2,2.6,0.8,tag2,喜剧,region1, 爱尔兰 ,2020s,0.0,1.3560258571931227
3418,独行月球(2022),6.6,2022-07-29,10.4,30.4,43.5,12.4,3.3,tag2,科幻,region1, 中国大陆,2020s,1.0,1.0170333392987803
3419,你好，李焕英(2021),7.7,2021-02-12,23.5,45.0,27.1,3.5,0.9,tag2,喜剧,region1, 中国大陆,2020s,1.0,1.3710678622717363
3420,名侦探柯南：万圣节的新娘 名探偵コナン ハロウィンの花嫁(2022),7.4,2022-04-15,17.3,41.4,35.0,5.3,1.1,tag2,动画,region1, 日本,2020s,0.0,1.2380461031287955
3421,分手的决心 헤어질 결심(2022),7.6,2022-05-23,19.3,47.4,29.0,3.5,0.8,tag2,悬疑,region1, 韩国,2020s,0.0,1.2855573090077739
3422,花束般的恋爱 花束みたいな恋をした(2021),8.6,2021-01-29,44.4,42.7,11.5,1.0,0.3,tag2,爱情,region1, 日本,2020s,0.0,1.6473829701146199
3423,悲情三角 Triangle of Sadness(2022),7.5,2022-05-21,17.8,44.5,31.8,4.9,1.0,tag2,喜剧,region1, 瑞典 ,2020s,0.0,1.250420002308894
3424,扫黑行动(2022),4.6,2022-11-11,3.1,16.3,20.9,26.9,32.9,tag2,犯罪,region1, 中国大陆,2020s,1.0,0.4913616938342727
3425,人生大事(2022),7.3,2022-06-24,14.5,43.7,35.7,5.0,1.0,tag2,家庭,region1, 中国大陆 ,2020s,1.0,1.1613680022349748
3426,子弹列车 Bullet Train(2022),7.9,2022-08-03,24.9,47.6,23.9,3.0,0.7,tag2,动作,region1, 美国 ,2020s,0.0,1.3961993470957363
3427,唐人街探案3(2021),5.3,2021-02-12,3.6,12.4,41.1,29.6,13.2,tag2,悬疑,region1, 中国大陆 ,2020s,1.0,0.5563025007672873
3428,明日战记 明日戰記(2022),6.2,2022-08-05,8.7,21.6,46.3,18.8,4.7,tag2,科幻,region1, 中国香港 ,2020s,1.0,0.9395192526186185
3429,新神榜：杨戬(2022),7.0,2022-08-19,12.2,37.3,40.6,8.2,1.7,tag2,动画,region1, 中国大陆,2020s,1.0,1.0863598306747482
3430,航海王：红发歌姬 ONE PIECE FILM RED(2022),7.1,2022-08-06,15.9,35.4,38.4,8.6,1.7,tag2,动画,region1, 日本,2020s,0.0,1.2013971243204515
3431,心灵奇旅 Soul(2020),8.7,2020-10-11,48.6,38.5,11.9,0.8,0.2,tag2,音乐,region1, 美国,2020s,0.0,1.6866362692622934
3432,西线无战事 Im Westen nichts Neues(2022),8.5,2022-09-12,42.2,43.6,12.6,1.3,0.4,tag2,动作,region1, 德国 ,2020s,0.0,1.6253124509616739
3433,银河护卫队：圣诞特别篇 The Guardians of the Galaxy Holiday Special(2022),7.7,2022-11-25,24.2,41.3,29.7,3.8,0.9,tag2,动作,region1, 美国,2020s,0.0,1.3838153659804313
3434,扬名立万(2021),7.4,2021-11-11,13.6,48.9,31.2,5.2,1.0,tag2,喜剧,region1, 中国大陆,2020s,1.0,1.1335389083702174
3435,坠落 Fall(2022),7.2,2022-08-12,11.5,42.7,40.5,4.6,0.7,tag2,惊悚,region1, 英国 ,2020s,0.0,1.0606978403536116
3436,哥，你好(2022),4.9,2022-09-09,3.5,9.4,33.7,35.1,18.3,tag2,喜剧,region1, 中国大陆,2020s,1.0,0.5440680443502757
3437,长津湖(2021),7.4,2021-09-30,24.0,32.9,32.2,8.7,2.1,tag2,历史,region1, 中国大陆 ,2020s,1.0,1.380211241711606
3438,瞬息全宇宙 Everything Everywhere All at Once(2022),7.6,2022-03-11,24.4,40.2,28.3,5.6,1.5,tag2,奇幻,region1, 美国,2020s,0.0,1.3873898263387294
3439,黑亚当 Black Adam(2022),5.7,2022-10-19,2.9,13.8,53.2,25.5,4.6,tag2,科幻,region1, 美国 ,2020s,0.0,0.4623979978989561
3440,八佰(2020),7.5,2020-08-14,18.7,45.4,30.0,4.3,1.6,tag2,历史,region1, 中国大陆,2020s,1.0,1.271841606536499
3441,我和我的家乡(2020),7.0,2020-10-01,12.3,38.1,38.6,8.9,2.1,tag2,喜剧,region1, 中国大陆,2020s,1.0,1.089905111439398
3442,6/45 육사오(2022),7.6,2022-08-24,18.0,49.4,30.0,2.3,0.3,tag2,喜剧,region1, 韩国,2020s,0.0,1.255272505103306
3443,天才计划 Escape from Pretoria(2020),7.1,2020-03-06,7.9,42.7,44.9,4.1,0.4,tag2,悬疑,region1, 英国 ,2020s,0.0,0.8976270912904415
3444,悬崖之上(2021),7.6,2021-04-30,14.6,53.1,29.1,2.7,0.4,tag2,动作,region1, 中国大陆 ,2020s,1.0,1.1643528557844371
3445,失控玩家 Free Guy(2021),7.5,2021-08-10,15.3,48.4,32.2,3.6,0.5,tag2,动作,region1, 美国 ,2020s,0.0,1.1846914308175989
3446,穿靴子的猫2 Puss in Boots: The Last Wish(2022),8.2,2022-12-07,30.0,50.3,18.4,0.9,0.4,tag2,爱情,region1, 美国,2020s,0.0,1.4771212547196624
3447,爱情神话(2021),8.1,2021-12-24,27.8,52.2,17.6,2.0,0.5,tag2,喜剧,region1, 中国大陆,2020s,1.0,1.4440447959180762
3448,坏蛋联盟 The Bad Guys(2022),7.3,2022-03-17,13.8,43.0,39.4,3.5,0.4,tag2,动画,region1, 美国,2020s,0.0,1.1398790864012365
3449,小黄人大眼萌：神偷奶爸前传 Minions: The Rise of Gru(2022),7.1,2022-06-13,13.1,35.9,44.3,6.0,0.7,tag2,科幻,region1, 美国,2020s,0.0,1.1172712956557642
3450,沼泽深处的女孩 Where the Crawdads Sing(2022),7.7,2022-06-26,27.0,38.0,27.6,5.6,1.7,tag2,爱情,region1, 美国,2020s,0.0,1.4313637641589874
3451,沙丘 Dune(2021),7.7,2021-09-03,21.9,47.3,26.1,4.0,0.8,tag2,科幻,region1, 美国,2020s,0.0,1.3404441148401183
3452,长津湖之水门桥(2022),7.2,2022-02-01,21.6,34.6,29.2,9.1,5.5,tag2,历史,region1, 中国大陆 ,2020s,1.0,1.334453751150931
3453,神奇动物：邓布利多之谜 Fantastic Beasts: The Secrets of Dumbledore(2022),5.9,2022-04-08,3.7,16.3,53.1,23.3,3.7,tag2,冒险,region1, 英国 ,2020s,0.0,0.568201724066995
3454,解放黑奴 Emancipation(2022),7.4,2022-12-02,15.9,43.4,35.6,4.0,1.1,tag2,惊悚,region1, 美国,2020s,0.0,1.2013971243204515
3455,我记得 리멤버(2022),7.2,2022-10-26,13.2,39.8,41.9,4.5,0.6,tag2,悬疑,region1, 韩国,2020s,0.0,1.1205739312058498
3456,暴力之夜 Violent Night(2022),6.1,2022-12-02,7.1,17.3,53.3,18.1,4.2,tag2,动作,region1, 美国,2020s,0.0,0.8512583487190752
3457,雷神4：爱与雷霆 Thor: Love and Thunder(2022),5.4,2022-07-06,3.2,11.6,44.9,32.0,8.3,tag2,动作,region1, 澳大利亚 ,2020s,0.0,0.505149978319906
3458,雄狮少年(2021),8.3,2021-12-11,35.2,46.2,15.5,2.0,1.0,tag2,喜剧,region1, 中国大陆,2020s,1.0,1.546542663478131
3459,奇异博士2：疯狂多元宇宙 Doctor Strange in the Multiverse of Madness(2022),6.3,2022-05-04,5.7,24.9,50.8,15.9,2.7,tag2,科幻,region1, 美国,2020s,0.0,0.7558748556724915
3460,乐土 Joyland(2022),8.5,2022-05-23,36.7,51.2,10.6,1.1,0.4,tag2,同性,region1, 巴基斯坦,2020s,0.0,1.5646660642520893
3461,青春变形记 Turning Red(2022),8.2,2022-03-11,34.0,45.5,18.4,1.7,0.5,tag2,动画,region1, 美国,2020s,0.0,1.5314789170422551
3462,信条 Tenet(2020),7.6,2020-08-26,21.5,43.9,29.1,4.5,1.0,tag2,动作,region1, 美国 ,2020s,0.0,1.3324384599156054
3463,侏罗纪世界3 Jurassic World: Dominion(2022),6.0,2022-06-01,4.6,19.4,52.8,19.5,3.7,tag2,科幻,region1, 美国 ,2020s,0.0,0.6627578316815741
3464,刺杀小说家(2021),6.5,2021-02-12,6.7,32.1,45.0,13.2,3.1,tag2,奇幻,region1, 中国大陆,2020s,1.0,0.8260748027008264
3465,神探大战 神探大戰(2022),6.7,2022-07-08,6.2,35.4,47.7,9.1,1.5,tag2,悬疑,region1, 中国香港 ,2020s,1.0,0.7923916894982539
3466,姜子牙(2020),6.6,2020-10-01,9.6,29.4,46.5,12.3,2.2,tag2,动画,region1, 中国大陆,2020s,1.0,0.9822712330395684
3467,拆弹专家2(2020),7.5,2020-12-24,13.5,50.4,31.8,3.7,0.5,tag2,犯罪,region1, 中国大陆 ,2020s,1.0,1.130333768495006
3468,夺冠(2020),7.1,2020-09-25,12.4,39.3,40.7,6.5,1.1,tag2,运动,region1, 中国大陆 ,2020s,1.0,1.0934216851622351
3469,蜘蛛侠：英雄无归 Spider-Man: No Way Home(2021),6.6,2021-12-15,9.9,29.3,45.0,13.7,2.2,tag2,科幻,region1, 美国,2020s,0.0,0.9956351945975499
3470,狙击手(2022),7.7,2022-02-01,16.9,55.3,24.0,3.2,0.5,tag2,历史,region1, 中国大陆,2020s,1.0,1.2278867046136734
3471,地狱犬 ヘルドッグス(2022),7.1,2022-09-16,13.0,37.4,41.6,5.9,2.1,tag2,动作,region1, 日本,2020s,0.0,1.1139433523068367
3472,误杀2(2021),5.7,2021-12-17,3.3,15.4,50.2,25.7,5.4,tag2,犯罪,region1, 中国大陆,2020s,1.0,0.5185139398778874
3473,狩猎 헌트(2022),7.7,2022-05-20,19.9,49.3,28.1,2.3,0.4,tag2,动作,region1, 韩国,2020s,0.0,1.2988530764097066
3474,我的姐姐(2021),6.9,2021-04-02,8.5,39.9,42.0,7.5,2.1,tag2,家庭,region1, 中国大陆,2020s,1.0,0.9294189257142927
3475,福尔摩斯小姐：伦敦厄运 Enola Holmes 2(2022),6.5,2022-11-04,5.6,27.3,56.7,9.3,1.2,tag2,动作,region1, 英国 ,2020s,0.0,0.7481880270062004
3476,白蛇2：青蛇劫起(2021),6.8,2021-07-23,10.6,34.9,41.9,10.8,1.8,tag2,奇幻,region1, 中国大陆,2020s,1.0,1.0253058652647702
3477,芬奇 Finch(2021),8.4,2021-11-05,39.2,45.2,14.2,1.1,0.3,tag2,科幻,region1, 美国,2020s,0.0,1.5932860670204574
3478,"诗人 BARDO, False Chronicle of a Handful of Truths(2022)",7.4,2022-09-01,22.6,38.0,29.6,7.9,2.0,tag2,喜剧,region1, 墨西哥,2020s,0.0,1.354108439147401
3479,圣蛛 Les nuits de Mashhad(2022),7.3,2022-05-22,12.8,45.9,36.2,4.1,0.9,tag2,惊悚,region1, 丹麦 ,2020s,0.0,1.1072099696478683
3480,新蝙蝠侠 The Batman(2022),7.2,2022-03-01,12.5,44.3,36.6,5.7,0.9,tag2,动作,region1, 美国,2020s,0.0,1.0969100130080565
3481,四海(2022),5.3,2022-02-01,4.1,14.8,37.7,31.3,12.1,tag2,动作,region1, 中国大陆,2020s,1.0,0.6127838567197355
3482,一点就到家(2020),6.5,2020-10-04,6.1,30.2,50.0,11.9,1.8,tag2,喜剧,region1, 中国大陆,2020s,1.0,0.785329835010767
3483,断·桥(2022),6.1,2022-08-13,7.8,21.6,43.9,20.8,5.9,tag2,犯罪,region1, 中国大陆,2020s,1.0,0.8920946026904804
3484,塔尔 Tár(2022),7.4,2022-09-01,16.0,45.1,33.0,4.7,1.1,tag2,音乐,region1, 美国,2020s,0.0,1.2041199826559248
3485,"祝你好运，里奥·格兰德 Good Luck to You, Leo Grande(2022)",8.2,2022-01-21,30.7,49.9,17.4,1.7,0.4,tag2,喜剧,region1, 英国,2020s,0.0,1.4871383754771865
3486,X特遣队：全员集结 The Suicide Squad(2021),8.0,2021-07-28,28.1,47.4,21.1,2.7,0.8,tag2,动作,region1, 美国 ,2020s,0.0,1.4487063199050798
3487,中国医生(2021),6.9,2021-07-09,16.1,31.4,36.2,11.9,4.4,tag2,灾难,region1, 中国大陆,2020s,1.0,1.2068258760318498
3488,疯狂原始人2 The Croods: A New Age(2020),7.7,2020-11-25,20.9,46.1,29.7,3.0,0.3,tag2,动画,region1, 美国,2020s,0.0,1.320146286111054
3489,怒火·重案 怒火(2021),7.2,2021-07-30,10.1,44.7,40.0,4.6,0.6,tag2,犯罪,region1, 中国香港 ,2020s,1.0,1.0043213737826426
3490,犯罪都市2 범죄도시2(2022),7.5,2022-05-18,16.9,46.5,33.6,2.6,0.4,tag2,犯罪,region1, 韩国,2020s,0.0,1.2278867046136734
3491,速度与激情9 F9: The Fast Saga(2021),5.2,2021-05-19,2.0,9.2,43.1,36.1,9.7,tag2,犯罪,region1, 美国,2020s,0.0,0.3010299956639812
3492,黑白魔女库伊拉 Cruella(2021),6.8,2021-05-28,7.4,35.3,49.4,7.1,0.7,tag2,犯罪,region1, 美国,2020s,0.0,0.8692317197309762
